country,code_name,code,rate
Afghanistan,Afghanistan Mobile - Roshan,9379,0.174585
Afghanistan,Afghanistan Mobile - Other Carriers,9378,0.033711
Afghanistan,Afghanistan Mobile - MTN,9377,0.167616
Afghanistan,Afghanistan Proper,9376,0.167616
Afghanistan,Afghanistan Mobile - CDMA,9375,0.202948
Afghanistan,Afghanistan Proper,9374,0.194021
Afghanistan,Afghanistan Proper,9373,0.033711
Afghanistan,Afghanistan Proper,9372,0.174585
Afghanistan,Afghanistan Proper,9371,0.188823
Afghanistan,Afghanistan Mobile - AWCC,9370,0.188823
Afghanistan,Afghanistan Proper,937,0.209502
Afghanistan,Afghanistan Proper,93,0.210745
Albania,Albania Proper,35589590,0.230709
Albania,Albania Proper,35589562,0.230709
Albania,Albania Proper,35589524,0.230709
Albania,Albania Proper,35589480,0.230709
Albania,Albania Proper,35589422,0.230709
Albania,Albania Proper,35589324,0.230709
Albania,Albania Proper,35589280,0.230709
Albania,Albania Proper,35589224,0.230709
Albania,Albania Proper,35589192,0.230709
Albania,Albania Proper,35589164,0.230709
Albania,Albania Proper,35589140,0.230709
Albania,Albania Proper,35588790,0.230709
Albania,Albania Proper,35588770,0.230709
Albania,Albania Proper,35588750,0.230709
Albania,Albania Proper,35588722,0.230709
Albania,Albania Proper,35588692,0.230709
Albania,Albania Proper,35588682,0.230709
Albania,Albania Proper,35588640,0.230709
Albania,Albania Proper,35588590,0.230709
Albania,Albania Proper,35588540,0.230709
Albania,Albania Proper,35588480,0.230709
Albania,Albania Proper,35588440,0.230709
Albania,Albania Proper,35588392,0.230709
Albania,Albania Proper,35588372,0.230709
Albania,Albania Proper,35588364,0.230709
Albania,Albania Proper,35588324,0.230709
Albania,Albania Proper,35588294,0.230709
Albania,Albania Proper,35588274,0.230709
Albania,Albania Proper,35588262,0.230709
Albania,Albania Proper,35588222,0.230709
Albania,Albania Proper,35588194,0.230709
Albania,Albania Proper,35588140,0.230709
Albania,Albania Proper,35587790,0.230709
Albania,Albania Proper,35587760,0.230709
Albania,Albania Proper,35587722,0.230709
Albania,Albania Proper,35587692,0.230709
Albania,Albania Proper,35587672,0.230709
Albania,Albania Proper,35587652,0.230709
Albania,Albania Proper,35587622,0.230709
Albania,Albania Proper,35587540,0.230709
Albania,Albania Proper,35587482,0.230709
Albania,Albania Proper,35587442,0.230709
Albania,Albania Proper,35587392,0.230709
Albania,Albania Proper,35587322,0.230709
Albania,Albania Proper,35587294,0.230709
Albania,Albania Proper,35587270,0.230709
Albania,Albania Proper,35587224,0.230709
Albania,Albania Proper,35587194,0.230709
Albania,Albania Proper,35587184,0.230709
Albania,Albania Proper,35587174,0.230709
Albania,Albania Proper,35587151,0.230709
Albania,Albania Proper,35587150,0.230709
Albania,Albania Proper,35586972,0.230709
Albania,Albania Proper,35586922,0.230709
Albania,Albania Proper,35586892,0.230709
Albania,Albania Proper,35586850,0.230709
Albania,Albania Proper,35586796,0.230709
Albania,Albania Proper,35586750,0.230709
Albania,Albania Proper,35586672,0.230709
Albania,Albania Proper,35586622,0.230709
Albania,Albania Proper,35586582,0.230709
Albania,Albania Proper,35586572,0.230709
Albania,Albania Proper,35586524,0.230709
Albania,Albania Proper,35586494,0.230709
Albania,Albania Proper,35586472,0.230709
Albania,Albania Proper,35586462,0.230709
Albania,Albania Proper,35586424,0.230709
Albania,Albania Proper,35586372,0.230709
Albania,Albania Proper,35586344,0.230709
Albania,Albania Proper,35586260,0.230709
Albania,Albania Proper,35586150,0.230709
Albania,Albania Proper,35586082,0.230709
Albania,Albania Proper,35586070,0.230709
Albania,Albania Proper,35586022,0.230709
Albania,Albania Proper,35581540,0.230709
Albania,Albania Proper,35581451,0.230709
Albania,Albania Proper,35581450,0.230709
Albania,Albania Proper,35581341,0.230709
Albania,Albania Proper,35581340,0.230709
Albania,Albania Proper,35581241,0.230709
Albania,Albania Proper,35581240,0.230709
Albania,Albania Proper,35581141,0.230709
Albania,Albania Proper,35581140,0.230709
Albania,Albania Proper,35572780,0.230709
Albania,Albania Mobile - Eagle,35567890,0.3277
Albania,Albania Proper,35559794,0.230709
Albania,Albania Proper,35559770,0.230709
Albania,Albania Proper,35559754,0.230709
Albania,Albania Proper,35559722,0.230709
Albania,Albania Proper,35559694,0.230709
Albania,Albania Proper,35559684,0.230709
Albania,Albania Proper,35559674,0.230709
Albania,Albania Proper,35559664,0.230709
Albania,Albania Proper,35559622,0.230709
Albania,Albania Proper,35559572,0.230709
Albania,Albania Proper,35559540,0.230709
Albania,Albania Proper,35559492,0.230709
Albania,Albania Proper,35559462,0.230709
Albania,Albania Proper,35559424,0.230709
Albania,Albania Proper,35559394,0.230709
Albania,Albania Proper,35559360,0.230709
Albania,Albania Proper,35559324,0.230709
Albania,Albania Proper,35559240,0.230709
Albania,Albania Proper,35559150,0.230709
Albania,Albania Proper,35558983,0.230709
Albania,Albania Proper,35558953,0.230709
Albania,Albania Proper,35558924,0.230709
Albania,Albania Proper,35558882,0.230709
Albania,Albania Proper,35558852,0.230709
Albania,Albania Proper,35558842,0.230709
Albania,Albania Proper,35558824,0.230709
Albania,Albania Proper,35558790,0.230709
Albania,Albania Proper,35558764,0.230709
Albania,Albania Proper,35558724,0.230709
Albania,Albania Proper,35558693,0.230709
Albania,Albania Proper,35558670,0.230709
Albania,Albania Proper,35558624,0.230709
Albania,Albania Proper,35558594,0.230709
Albania,Albania Proper,35558580,0.230709
Albania,Albania Proper,35558564,0.230709
Albania,Albania Proper,35558540,0.230709
Albania,Albania Proper,35558494,0.230709
Albania,Albania Proper,35558484,0.230709
Albania,Albania Proper,35558460,0.230709
Albania,Albania Proper,35558424,0.230709
Albania,Albania Proper,35558373,0.230709
Albania,Albania Proper,35558323,0.230709
Albania,Albania Proper,35558250,0.230709
Albania,Albania Proper,35558151,0.230709
Albania,Albania Proper,35558150,0.230709
Albania,Albania Proper,35558073,0.230709
Albania,Albania Proper,35558023,0.230709
Albania,Albania Proper,35557993,0.230709
Albania,Albania Proper,35557963,0.230709
Albania,Albania Proper,35557943,0.230709
Albania,Albania Proper,35557865,0.230709
Albania,Albania Proper,35557843,0.230709
Albania,Albania Proper,35557771,0.230709
Albania,Albania Proper,35557770,0.230709
Albania,Albania Proper,35557683,0.230709
Albania,Albania Proper,35557644,0.230709
Albania,Albania Proper,35557643,0.230709
Albania,Albania Proper,35557584,0.230709
Albania,Albania Proper,35557544,0.230709
Albania,Albania Proper,35557543,0.230709
Albania,Albania Proper,35557464,0.230709
Albania,Albania Proper,35557463,0.230709
Albania,Albania Proper,35557390,0.230709
Albania,Albania Proper,35557260,0.230709
Albania,Albania Proper,35557180,0.230709
Albania,Albania Proper,35557094,0.230709
Albania,Albania Proper,35557070,0.230709
Albania,Albania Proper,35557043,0.230709
Albania,Albania Proper,35556583,0.230709
Albania,Albania Proper,35556550,0.230709
Albania,Albania Proper,35556465,0.230709
Albania,Albania Proper,35556445,0.230709
Albania,Albania Proper,35556340,0.230709
Albania,Albania Proper,35556293,0.230709
Albania,Albania Proper,35556240,0.230709
Albania,Albania Proper,35556150,0.230709
Albania,Albania Proper,35551461,0.230709
Albania,Albania Proper,35551460,0.230709
Albania,Albania Proper,35551361,0.230709
Albania,Albania Proper,35551360,0.230709
Albania,Albania Proper,35551241,0.230709
Albania,Albania Proper,35551240,0.230709
Albania,Albania Tirane,35549930,0.230709
Albania,Albania Tirane,35549830,0.230709
Albania,Albania Tirane,35549730,0.230709
Albania,Albania Tirane,35549560,0.230709
Albania,Albania Tirane,35549440,0.230709
Albania,Albania Tirane,35549250,0.230709
Albania,Albania Tirane,35548936,0.230709
Albania,Albania Tirane,35548935,0.230709
Albania,Albania Tirane,35548855,0.230709
Albania,Albania Tirane,35548750,0.230709
Albania,Albania Tirane,35548660,0.230709
Albania,Albania Tirane,35548570,0.230709
Albania,Albania Tirane,35548272,0.230709
Albania,Albania Tirane,35548271,0.230709
Albania,Albania Tirane,35548270,0.230709
Albania,Albania Tirane,35547950,0.230709
Albania,Albania Tirane,35547870,0.230709
Albania,Albania Tirane,35547700,0.230709
Albania,Albania Tirane,35547550,0.230709
Albania,Albania Tirane,35547425,0.230709
Albania,Albania Tirane,35547210,0.230709
Albania,Albania Tirane,35546330,0.230709
Albania,Albania Tirane,35546320,0.230709
Albania,Albania Tirane,35546310,0.230709
Albania,Albania Tirane,35546300,0.230709
Albania,Albania Proper,35539880,0.230709
Albania,Albania Proper,35539850,0.230709
Albania,Albania Proper,35539823,0.230709
Albania,Albania Proper,35539790,0.230709
Albania,Albania Proper,35539740,0.230709
Albania,Albania Proper,35539690,0.230709
Albania,Albania Proper,35539640,0.230709
Albania,Albania Proper,35539560,0.230709
Albania,Albania Proper,35539450,0.230709
Albania,Albania Proper,35539361,0.230709
Albania,Albania Proper,35539360,0.230709
Albania,Albania Proper,35539241,0.230709
Albania,Albania Proper,35539240,0.230709
Albania,Albania Proper,35539151,0.230709
Albania,Albania Proper,35539150,0.230709
Albania,Albania Proper,35538980,0.230709
Albania,Albania Proper,35538940,0.230709
Albania,Albania Proper,35538923,0.230709
Albania,Albania Proper,35538850,0.230709
Albania,Albania Proper,35538790,0.230709
Albania,Albania Proper,35538725,0.230709
Albania,Albania Proper,35538693,0.230709
Albania,Albania Proper,35538680,0.230709
Albania,Albania Proper,35538650,0.230709
Albania,Albania Proper,35538623,0.230709
Albania,Albania Proper,35538593,0.230709
Albania,Albania Proper,35538523,0.230709
Albania,Albania Proper,35538470,0.230709
Albania,Albania Proper,35538423,0.230709
Albania,Albania Proper,35538350,0.230709
Albania,Albania Proper,35538241,0.230709
Albania,Albania Proper,35538240,0.230709
Albania,Albania Proper,35538152,0.230709
Albania,Albania Proper,35538151,0.230709
Albania,Albania Proper,35538150,0.230709
Albania,Albania Proper,35537890,0.230709
Albania,Albania Proper,35537870,0.230709
Albania,Albania Proper,35537853,0.230709
Albania,Albania Proper,35537843,0.230709
Albania,Albania Proper,35537823,0.230709
Albania,Albania Proper,35537790,0.230709
Albania,Albania Proper,35537773,0.230709
Albania,Albania Proper,35537740,0.230709
Albania,Albania Proper,35537680,0.230709
Albania,Albania Proper,35537623,0.230709
Albania,Albania Proper,35537590,0.230709
Albania,Albania Proper,35537563,0.230709
Albania,Albania Proper,35537523,0.230709
Albania,Albania Proper,35537494,0.230709
Albania,Albania Proper,35537490,0.230709
Albania,Albania Proper,35537450,0.230709
Albania,Albania Proper,35537393,0.230709
Albania,Albania Proper,35537370,0.230709
Albania,Albania Proper,35537340,0.230709
Albania,Albania Proper,35537293,0.230709
Albania,Albania Proper,35537283,0.230709
Albania,Albania Proper,35537263,0.230709
Albania,Albania Proper,35537223,0.230709
Albania,Albania Proper,35537141,0.230709
Albania,Albania Proper,35537140,0.230709
Albania,Albania Proper,35536993,0.230709
Albania,Albania Proper,35536923,0.230709
Albania,Albania Proper,35536890,0.230709
Albania,Albania Proper,35536840,0.230709
Albania,Albania Proper,35536770,0.230709
Albania,Albania Proper,35536740,0.230709
Albania,Albania Proper,35536670,0.230709
Albania,Albania Proper,35536640,0.230709
Albania,Albania Proper,35536580,0.230709
Albania,Albania Proper,35536540,0.230709
Albania,Albania Proper,35536480,0.230709
Albania,Albania Proper,35536440,0.230709
Albania,Albania Proper,35536380,0.230709
Albania,Albania Proper,35536340,0.230709
Albania,Albania Proper,35536290,0.230709
Albania,Albania Proper,35536240,0.230709
Albania,Albania Proper,35536150,0.230709
Albania,Albania Proper,35536090,0.230709
Albania,Albania Proper,35536073,0.230709
Albania,Albania Proper,35536063,0.230709
Albania,Albania Proper,35536043,0.230709
Albania,Albania Proper,35536023,0.230709
Albania,Albania Proper,35531351,0.230709
Albania,Albania Proper,35531350,0.230709
Albania,Albania Proper,35531250,0.230709
Albania,Albania Proper,35531151,0.230709
Albania,Albania Proper,35531150,0.230709
Albania,Albania Proper,35529780,0.230709
Albania,Albania Proper,35529763,0.230709
Albania,Albania Proper,35529750,0.230709
Albania,Albania Proper,35529723,0.230709
Albania,Albania Proper,35529680,0.230709
Albania,Albania Proper,35529650,0.230709
Albania,Albania Proper,35529623,0.230709
Albania,Albania Proper,35529590,0.230709
Albania,Albania Proper,35529570,0.230709
Albania,Albania Proper,35529550,0.230709
Albania,Albania Proper,35529523,0.230709
Albania,Albania Proper,35529490,0.230709
Albania,Albania Proper,35529460,0.230709
Albania,Albania Proper,35529423,0.230709
Albania,Albania Proper,35529390,0.230709
Albania,Albania Proper,35529370,0.230709
Albania,Albania Proper,35529340,0.230709
Albania,Albania Proper,35529280,0.230709
Albania,Albania Proper,35529240,0.230709
Albania,Albania Proper,35529190,0.230709
Albania,Albania Proper,35529140,0.230709
Albania,Albania Proper,35528990,0.230709
Albania,Albania Proper,35528970,0.230709
Albania,Albania Proper,35528950,0.230709
Albania,Albania Proper,35528890,0.230709
Albania,Albania Proper,35528870,0.230709
Albania,Albania Proper,35528850,0.230709
Albania,Albania Proper,35528823,0.230709
Albania,Albania Proper,35528790,0.230709
Albania,Albania Proper,35528763,0.230709
Albania,Albania Proper,35528680,0.230709
Albania,Albania Proper,35528643,0.230709
Albania,Albania Proper,35528623,0.230709
Albania,Albania Proper,35528570,0.230709
Albania,Albania Proper,35528523,0.230709
Albania,Albania Proper,35528450,0.230709
Albania,Albania Proper,35528390,0.230709
Albania,Albania Proper,35528350,0.230709
Albania,Albania Proper,35528323,0.230709
Albania,Albania Proper,35528290,0.230709
Albania,Albania Proper,35528250,0.230709
Albania,Albania Proper,35528223,0.230709
Albania,Albania Proper,35528190,0.230709
Albania,Albania Proper,35528144,0.230709
Albania,Albania Proper,35528143,0.230709
Albania,Albania Proper,35527990,0.230709
Albania,Albania Proper,35527970,0.230709
Albania,Albania Proper,35527950,0.230709
Albania,Albania Proper,35527923,0.230709
Albania,Albania Proper,35527880,0.230709
Albania,Albania Proper,35527860,0.230709
Albania,Albania Proper,35527840,0.230709
Albania,Albania Proper,35527790,0.230709
Albania,Albania Proper,35527760,0.230709
Albania,Albania Proper,35527723,0.230709
Albania,Albania Proper,35527693,0.230709
Albania,Albania Proper,35527660,0.230709
Albania,Albania Proper,35527623,0.230709
Albania,Albania Proper,35527590,0.230709
Albania,Albania Proper,35527570,0.230709
Albania,Albania Proper,35527550,0.230709
Albania,Albania Proper,35527523,0.230709
Albania,Albania Proper,35527490,0.230709
Albania,Albania Proper,35527470,0.230709
Albania,Albania Proper,35527440,0.230709
Albania,Albania Proper,35527390,0.230709
Albania,Albania Proper,35527370,0.230709
Albania,Albania Proper,35527350,0.230709
Albania,Albania Proper,35527323,0.230709
Albania,Albania Proper,35527253,0.230709
Albania,Albania Proper,35527223,0.230709
Albania,Albania Proper,35527190,0.230709
Albania,Albania Proper,35527140,0.230709
Albania,Albania Proper,35527070,0.230709
Albania,Albania Proper,35527053,0.230709
Albania,Albania Proper,35527043,0.230709
Albania,Albania Proper,35527023,0.230709
Albania,Albania Proper,35526990,0.230709
Albania,Albania Proper,35526970,0.230709
Albania,Albania Proper,35526950,0.230709
Albania,Albania Proper,35526890,0.230709
Albania,Albania Proper,35526840,0.230709
Albania,Albania Proper,35526770,0.230709
Albania,Albania Proper,35526723,0.230709
Albania,Albania Proper,35526673,0.230709
Albania,Albania Proper,35526650,0.230709
Albania,Albania Proper,35526563,0.230709
Albania,Albania Proper,35526523,0.230709
Albania,Albania Proper,35526490,0.230709
Albania,Albania Proper,35526450,0.230709
Albania,Albania Proper,35526383,0.230709
Albania,Albania Proper,35526373,0.230709
Albania,Albania Proper,35526363,0.230709
Albania,Albania Proper,35526350,0.230709
Albania,Albania Proper,35526323,0.230709
Albania,Albania Proper,35526293,0.230709
Albania,Albania Proper,35526250,0.230709
Albania,Albania Proper,35526160,0.230709
Albania,Albania Proper,35524409,0.230709
Albania,Albania Proper,35524408,0.230709
Albania,Albania Proper,35524407,0.230709
Albania,Albania Proper,35524406,0.230709
Albania,Albania Proper,35524405,0.230709
Albania,Albania Proper,35524404,0.230709
Albania,Albania Proper,35524403,0.230709
Albania,Albania Proper,35524402,0.230709
Albania,Albania Proper,35524401,0.230709
Albania,Albania Proper,35522540,0.230709
Albania,Albania Proper,35522530,0.230709
Albania,Albania Proper,35521940,0.230709
Albania,Albania Proper,35521741,0.230709
Albania,Albania Proper,35521740,0.230709
Albania,Albania Proper,35521651,0.230709
Albania,Albania Proper,35521650,0.230709
Albania,Albania Proper,35521440,0.230709
Albania,Albania Proper,35521340,0.230709
Albania,Albania Proper,35521250,0.230709
Albania,Albania Proper,35521161,0.230709
Albania,Albania Proper,35521160,0.230709
Albania,Albania Proper,3558550,0.230709
Albania,Albania Proper,3558460,0.230709
Albania,Albania Proper,3558340,0.230709
Albania,Albania Proper,3558291,0.230709
Albania,Albania Proper,3558290,0.230709
Albania,Albania Proper,3555540,0.230709
Albania,Albania Proper,3555491,0.230709
Albania,Albania Proper,3555490,0.230709
Albania,Albania Proper,3555370,0.230709
Albania,Albania Proper,3555264,0.230709
Albania,Albania Proper,3555263,0.230709
Albania,Albania Proper,3555114,0.230709
Albania,Albania Proper,3553560,0.230709
Albania,Albania Proper,3553491,0.230709
Albania,Albania Proper,3553490,0.230709
Albania,Albania Proper,3553351,0.230709
Albania,Albania Proper,3553350,0.230709
Albania,Albania Proper,3553270,0.230709
Albania,Albania Proper,3552185,0.230709
Albania,Albania Proper,3552155,0.230709
Albania,Albania Tirane,355424,0.145544
Albania,Albania Tirane,355423,0.145544
Albania,Albania Tirane,355422,0.145544
Albania,Albania Proper,35572,0.144301
Albania,Albania Mobile - Vodafone,35569,0.371318
Albania,Albania Mobile - AMC,35568,0.367363
Albania,Albania Mobile - Eagle,35567,0.376742
Albania,Albania Mobile - Plus,35566,0.38646
Albania,Albania Tirane,35549,0.144301
Albania,Albania Tirane,35548,0.144301
Albania,Albania Tirane,35547,0.144301
Albania,Albania Tirane,35546,0.144301
Albania,Albania Proper,35529,0.144301
Albania,Albania Proper,35528,0.144301
Albania,Albania Proper,35527,0.144301
Albania,Albania Proper,35526,0.144301
Albania,Albania Proper,35524,0.144301
Albania,Albania Proper,35522,0.144301
Albania,Albania Proper,35521,0.144301
Albania,Albania Proper,3558,0.144301
Albania,Albania Proper,3555,0.144301
Albania,Albania Proper,3553,0.144301
Albania,Albania Proper,355,0.145544
Algeria,Algeria Mobile - Orascom,21379,0.321598
Algeria,Algeria Proper,21378,0.321598
Algeria,Algeria Mobile - Orascom,21377,0.321598
Algeria,Algeria Algiers,21322,0.063506
Algeria,Algeria Algiers,21321,0.063506
Algeria,Algeria Algiers,21320,0.063506
Algeria,Algeria Proper,2139,0.499234
Algeria,Algeria Proper,2136,0.494149
Algeria,Algeria Mobile - Wataniya,2135,0.578221
Algeria,Algeria CAT,2131,0.069608
Algeria,Algeria Proper,213,0.069608
American,American Samoa,1684,0.026216
Andorra,Andorra Mobile,3766,0.160573
Andorra,Andorra Mobile,3764,0.160573
Andorra,Andorra Mobile,3763,0.160573
Andorra,Andorra Proper,376,0.018834
Angola,Angola Mobile - Other Carriers,24499,0.115825
Angola,Angola Mobile - Other Carriers,24494,0.195716
Angola,Angola Mobile - Unitel,24493,0.195716
Angola,Angola Mobile - Unitel,24492,0.195716
Angola,Angola Mobile - Other Carriers,24491,0.115825
Angola,Angola Proper,2449,0.256058
Angola,Angola Proper,244,0.050285
Anguilla,Anguilla Mobile - Other Carriers,1264772,0.218881
Anguilla,Anguilla Mobile - Other Carriers,1264729,0.218881
Anguilla,Anguilla Mobile - Digicel,1264584,0.217073
Anguilla,Anguilla Mobile - Digicel,1264583,0.217073
Anguilla,Anguilla Mobile - Digicel,1264582,0.217073
Anguilla,Anguilla Mobile - Digicel,1264581,0.217073
Anguilla,Anguilla Mobile - Other Carriers,1264543,0.218881
Anguilla,Anguilla Mobile - Other Carriers,1264539,0.218881
Anguilla,Anguilla Mobile - Other Carriers,1264538,0.218881
Anguilla,Anguilla Mobile - Other Carriers,1264537,0.218881
Anguilla,Anguilla Mobile - Other Carriers,1264536,0.218881
Anguilla,Anguilla Mobile - Other Carriers,1264476,0.218881
Anguilla,Anguilla Mobile - Other Carriers,1264469,0.218881
Anguilla,Anguilla Mobile - Other Carriers,1264235,0.218881
Anguilla,Anguilla Proper,1264,0.191987
Antarctica,Antarctica Proper,6721,1.349333
Antigua and Barbuda,Antigua and Barbuda Mobile - Other Carriers,1268764,0.211536
Antigua and Barbuda,Antigua and Barbuda Mobile - Other Carriers,1268736,0.211536
Antigua and Barbuda,Antigua and Barbuda Mobile - Other Carriers,1268734,0.211536
Antigua and Barbuda,Antigua and Barbuda Mobile - Other Carriers,1268732,0.211536
Antigua and Barbuda,Antigua and Barbuda Proper,1268719,0.211536
Antigua and Barbuda,Antigua and Barbuda Proper,1268718,0.211536
Antigua and Barbuda,Antigua and Barbuda Proper,1268717,0.211536
Antigua and Barbuda,Antigua and Barbuda Proper,1268716,0.211536
Antigua and Barbuda,Antigua and Barbuda Mobile - Other Carriers,1268464,0.211536
Antigua and Barbuda,Antigua and Barbuda Proper,126878,0.211536
Antigua and Barbuda,Antigua and Barbuda Proper,126877,0.211536
Antigua and Barbuda,Antigua and Barbuda Mobile - Other Carriers,126872,0.211536
Antigua and Barbuda,Antigua and Barbuda Proper,1268,0.185094
Argentina,Argentina Other Cities,543874,0.00791
Argentina,Argentina Proper,543784,0.008475
Argentina,Argentina Proper,543783,0.007345
Argentina,Argentina Cordoba,543589,0.00678
Argentina,Argentina Cordoba,543588,0.00678
Argentina,Argentina Cordoba,543587,0.00678
Argentina,Argentina Cordoba,543586,0.00678
Argentina,Argentina Cordoba,543581,0.00678
Argentina,Argentina Cordoba,543580,0.00678
Argentina,Argentina Cities Group 2,543579,0.011865
Argentina,Argentina Cities Group 2,543578,0.011865
Argentina,Argentina Cities Group 2,543577,0.011865
Argentina,Argentina Proper,543574,0.011865
Argentina,Argentina Other Cities,543571,0.00791
Argentina,Argentina Cities Group 2,543570,0.011865
Argentina,Argentina Cities Group 2,543548,0.011865
Argentina,Argentina Cities Group 2,543547,0.011865
Argentina,Argentina Other Cities,543543,0.00791
Argentina,Argentina Cities Group 1,543541,0.00791
Argentina,Argentina Cordoba,543539,0.00678
Argentina,Argentina Cordoba,543538,0.00678
Argentina,Argentina Cordoba,543536,0.00678
Argentina,Argentina Cordoba,543535,0.00678
Argentina,Argentina Cordoba,543531,0.00678
Argentina,Argentina Cordoba,543530,0.00678
Argentina,Argentina Other Cities,543476,0.00791
Argentina,Argentina Other Cities,543464,0.00791
Argentina,Argentina Cities Group 1,543462,0.00791
Argentina,Argentina Other Cities,543461,0.00791
Argentina,Argentina Other Cities,542293,0.00791
Argentina,Argentina Tucuman,54381,0.012241
Argentina,Argentina Corrientes,54379,0.007345
Argentina,Argentina Other Cities,54372,0.00791
Argentina,Argentina Proper,54362,0.00791
Argentina,Argentina Other Cities,54358,0.00791
Argentina,Argentina Proper,54353,0.008475
Argentina,Argentina Cordoba,54351,0.004746
Argentina,Argentina Other Cities,54348,0.00791
Argentina,Argentina Other Cities,54343,0.00791
Argentina,Argentina Santa Fe,54342,0.006215
Argentina,Argentina Rosario,54341,0.004746
Argentina,Argentina Other Cities,54336,0.00791
Argentina,Argentina Other Cities,54332,0.00791
Argentina,Argentina Other Cities,54299,0.00791
Argentina,Argentina Other Cities,54291,0.005763
Argentina,Argentina San Juan,54264,0.007345
Argentina,Argentina Mendoza,54261,0.004746
Argentina,Argentina Other Cities,54249,0.00791
Argentina,Argentina Other Cities,54237,0.00791
Argentina,Argentina Other Cities,54236,0.00791
Argentina,Argentina Other Cities,54232,0.00791
Argentina,Argentina Cities Group 1,54230,0.00791
Argentina,Argentina Mar del Plata,54223,0.005876
Argentina,Argentina La Plata,54221,0.004746
Argentina,Argentina Buenos Aires,5411,0.002636
Argentina,Argentina Mobile - All Cities/Other Cities Mobile,549,0.092095
Argentina,Argentina Proper,54,0.020566
Armenia,Armenia Mobile - Armentel,37499,0.221706
Armenia,Armenia Mobile - Vivacell,37498,0.211875
Armenia,Armenia Nagorny Karabakh Mobile,37497,0.145544
Armenia,Armenia Mobile - Armentel,37496,0.221706
Armenia,Armenia Mobile - Orange,37495,0.215943
Armenia,Armenia Mobile - Vivacell,37494,0.211875
Armenia,Armenia Mobile - Vivacell,37493,0.211875
Armenia,Armenia Mobile - Armentel,37491,0.221706
Armenia,Armenia Mobile - Vivacell,37477,0.211875
Armenia,Armenia Karabakh,37460,0.178088
Armenia,Armenia Mobile - Orange,37455,0.215943
Armenia,Armenia Proper,37449,0.211875
Armenia,Armenia Nagorny Karabakh Fixed,37447,0.089722
Armenia,Armenia Proper,37443,0.221706
Armenia,Armenia Proper,37441,0.215943
Armenia,Armenia Proper,37411,0.171195
Armenia,Armenia Yerevan,37410,0.168822
Armenia,Armenia Mobile - Other Carriers,3749,0.30962
Armenia,Armenia Mobile - Other Carriers,3745,0.30962
Armenia,Armenia Proper,374,0.171082
Aruba,Aruba Mobile - MIO,297622,0.199671
Aruba,Aruba Mobile - MIO,297600,0.199671
Aruba,Aruba Mobile - Other Carriers,29799,0.199219
Aruba,Aruba Mobile - Other Carriers,29796,0.199219
Aruba,Aruba Mobile - Digicel,29774,0.19323
Aruba,Aruba Mobile - Digicel,29773,0.19323
Aruba,Aruba Mobile - Other Carriers,29769,0.199219
Aruba,Aruba Mobile - Other Carriers,29766,0.199219
Aruba,Aruba Proper,29764,0.19323
Aruba,Aruba Proper,29763,0.19323
Aruba,Aruba Mobile - Other Carriers,29759,0.199219
Aruba,Aruba Mobile - Other Carriers,29756,0.199219
Aruba,Aruba Proper,297,0.083281
Ascension Island,Ascension Island Proper,2479,1.74585
Ascension Island,Ascension Island Proper,2478,1.74585
Ascension Island,Ascension Island Proper,2475,1.74585
Ascension Island,Ascension Island Proper,2471,1.74585
Ascension Island,Ascension Island Proper,2470,1.74585
Ascension Island,Ascension Island Proper,247,1.408884
Australia,Australia Mobile - Other Carriers,614914,0.022789
Australia,Australia Mobile - Other Carriers,614913,0.022789
Australia,Australia Mobile - Other Carriers,614912,0.022789
Australia,Australia Mobile - Other Carriers,614911,0.022789
Australia,Australia Mobile - Other Carriers,614910,0.022789
Australia,Australia Mobile - Telstra,614889,0.022789
Australia,Australia Mobile - Telstra,614887,0.022789
Australia,Australia Mobile - Telstra,614886,0.022789
Australia,Australia Mobile - Telstra,614885,0.022789
Australia,Australia Mobile - Telstra,614884,0.022789
Australia,Australia Mobile - Telstra,614883,0.022789
Australia,Australia Mobile - Telstra,614882,0.022789
Australia,Australia Mobile - Telstra,614881,0.022789
Australia,Australia Mobile - Telstra,614880,0.022789
Australia,Australia Mobile - Optus,614791,0.022789
Australia,Australia Mobile - Optus,614790,0.022789
Australia,Australia Mobile - Optus,614689,0.022789
Australia,Australia Mobile - Optus,614688,0.022789
Australia,Australia Mobile - Optus,614687,0.022789
Australia,Australia Mobile - Optus,614686,0.022789
Australia,Australia Mobile - Optus,614685,0.022789
Australia,Australia Mobile - Optus,614684,0.022789
Australia,Australia Mobile - Optus,614683,0.022789
Australia,Australia Mobile - Telstra,614444,0.022789
Australia,Australia Mobile - Vodafone,614209,0.022789
Australia,Australia Mobile - Vodafone,614208,0.022789
Australia,Australia Mobile - Vodafone,614207,0.022789
Australia,Australia Mobile - Vodafone,614206,0.022789
Australia,Australia Mobile - Vodafone,614205,0.022789
Australia,Australia Mobile - Vodafone,614204,0.022789
Australia,Australia Mobile - Vodafone,614203,0.022789
Australia,Australia Mobile - Vodafone,614202,0.022789
Australia,Australia Perth,61894,0.010283
Australia,Australia Perth,61893,0.010283
Australia,Australia Perth,61892,0.010283
Australia,Australia Adelaide,61884,0.010283
Australia,Australia Adelaide,61883,0.010283
Australia,Australia Adelaide,61882,0.010283
Australia,Australia Adelaide,61881,0.010283
Australia,Australia Cities,61870,0.010283
